path,format,role,bytes,sha256,status,text_characters,pages_or_xml_parts,title
研究進捗報告/2024/11月1日/研究進捗報告_柴崎陸_11月1日.docx,.docx,original_or_generated_artifact,29325,9740f978baa61501080f131ba8944d47038dfe7c06678eaa093842d2a2ff2f9a,extracted,495,3,word/document.xml
研究進捗報告/2024/11月1日/研究進捗報告_柴崎陸_11月1日.pdf,.pdf,original_or_generated_artifact,259700,7e4c2247d85d0f025370a4566b54cf6b746a1b7f2ad7e7d0ebc5d0883f09bf70,extracted,455,1,PDF page 1
研究進捗報告/2024/11月22日/研究進捗報告_柴崎陸_11月22日.docx,.docx,original_or_generated_artifact,30110,7b7e1a553fefeeab2a354f409da61afb425ba2e417049a9ccd8ef91dcd93a16d,extracted,657,3,word/document.xml
研究進捗報告/2024/11月22日/研究進捗報告_柴崎陸_11月22日.pdf,.pdf,original_or_generated_artifact,331219,7290a2168444ee40a9f28d52f31fbe34d49c7d506858419aee5c111c9f213d97,extracted,627,1,PDF page 1
研究進捗報告/2024/11月29日/研究進捗報告_柴崎陸_11月29日.docx,.docx,original_or_generated_artifact,29930,84d4a5b182abd64da4c2c5841451959372588a037e21453704892127a916a850,extracted,522,3,word/document.xml
研究進捗報告/2024/11月8日/研究進捗報告_柴崎陸_11月8日.docx,.docx,original_or_generated_artifact,29823,cfa5c4614c47e4690e75f5972cd7e01fa225e13c2785b0a50ea36dbca3c86cb3,extracted,590,3,word/document.xml
研究進捗報告/2024/11月8日/研究進捗報告_柴崎陸_11月8日.pdf,.pdf,original_or_generated_artifact,326395,14a65e103f1ebf28fbd5c1ea3cbb30e17191eb254347a8ebe12459c37317d235,extracted,563,1,PDF page 1
研究進捗報告/2024/12月13日(中間発表下半期)/中間発表(下半期)_前刷り_柴崎陸.docx,.docx,original_or_generated_artifact,240763,37f7a9a01991850ecc15e37ea5d703d919ee2023bb1f07e6ad9b0620d646d9ba,extracted,2785,3,word/document.xml
研究進捗報告/2024/12月13日(中間発表下半期)/中間発表(下半期)_前刷り_柴崎陸.pdf,.pdf,original_or_generated_artifact,871520,eaa0cdb5e043aeb12734555093a72878c45ff0c3c10cca3722229f98594f8dc0,extracted,2681,2,PDF page 1
研究進捗報告/2024/12月13日(中間発表下半期)/中間発表(下半期)_柴崎陸.pptx,.pptx,original_or_generated_artifact,48846755,c8d2320ff97813f2bcdbf3f654079174158695e7dd9c05a2e44d1314dffe4d5f,extracted,6359,32,ppt/slides/slide1.xml
研究進捗報告/2024/12月13日(中間発表下半期)/中間発表_柴崎陸_前刷りの図.pptx,.pptx,original_or_generated_artifact,1158015,a0ef5b9aec469c5d1c0cf0214c19747c9a9101778ca7723ac5a5fa64bbf6b43d,extracted,988,12,ppt/slides/slide1.xml
研究進捗報告/2024/12月13日(中間発表下半期)/中間発表フィードバック（柴崎さん）.docx,.docx,original_or_generated_artifact,22269,ec7fb3dff93404ed33f9629ac6ba2cc0eee96032cffe8dab8067f60c0ac131cc,extracted,2181,3,word/document.xml
研究進捗報告/2024/12月20日/研究進捗報告_柴崎陸_12月20日.docx,.docx,original_or_generated_artifact,30147,eed9d04ddc6e241283303cb5b8e8f7e322aa3cec5bc85044fc549ceeea89a2f2,extracted,527,3,word/document.xml
研究進捗報告/2024/12月20日/研究進捗報告_柴崎陸_12月20日.pdf,.pdf,original_or_generated_artifact,284636,4fcc3e946e56614e68b80caf91bde024b404b8b7acfe76f9b6e1cc0b56c53e77,extracted,500,1,PDF page 1
研究進捗報告/2024/12月6日/研究進捗報告_柴崎陸_12月6日.docx,.docx,original_or_generated_artifact,30153,b295dbdd1b2231c25a90c60cb3e0984d73fc5d3542079a2c0750b8068ea9d9bd,extracted,619,3,word/document.xml
研究進捗報告/2024/12月6日/研究進捗報告_柴崎陸_12月6日.pdf,.pdf,original_or_generated_artifact,262719,96fcf3ff560001b20997e0e3d4f6d9822237fb5415a52ef917c1842c81f49c28,extracted,570,1,PDF page 1
研究進捗報告/2024/1月10日/進捗報告_柴崎陸_1月10日.pptx,.pptx,original_or_generated_artifact,15770227,1e279ed31ff38fc6d7aa78b33531bff0824c6c12704c1322078af28c05c68a97,extracted,2099,12,ppt/slides/slide1.xml
研究進捗報告/2024/1月17日/進捗報告_柴崎陸_1月17日.pptx,.pptx,original_or_generated_artifact,15979843,cf0c2aaf583ab80b72dedf2c4d713da659c60d8e8e2e78a4a6a86245b8fb75cd,extracted,743,6,ppt/slides/slide1.xml
研究進捗報告/2024/1月24日(最終卒論発表)/8121048_柴崎陸.pdf,.pdf,original_or_generated_artifact,8171272,d91cc8167d16c412cbe8c7223f218a8f913b3b70e119f25d26b1aa8d47a88e63,extracted,35934,60,PDF page 1
研究進捗報告/2024/1月24日(最終卒論発表)/卒論_8121048_柴崎陸.pptx,.pptx,original_or_generated_artifact,187086,60a35c7c037e40a4b92bc0975c141f228bca100f76a4f1f6c5ca2d72f3204238,extracted,461,5,ppt/slides/slide1.xml
研究進捗報告/2024/1月24日(最終卒論発表)/卒論最終発表_前刷り_柴崎陸.docx,.docx,original_or_generated_artifact,118831,28895f96ece206626d4a0583c2d6c7bc63a393ad5defad9833b76ea224155315,extracted,2824,3,word/document.xml
研究進捗報告/2024/1月24日(最終卒論発表)/卒論最終発表_前刷り_柴崎陸.pdf,.pdf,original_or_generated_artifact,829976,a8cb12aba5dc1cc07202510341cabc773e79b1e3dfe67b44da9b1c80352cb4b6,extracted,2782,2,PDF page 1
研究進捗報告/2024/1月24日(最終卒論発表)/卒論最終発表_柴崎陸.pptx,.pptx,original_or_generated_artifact,49126350,2d1aadd12f71b5d5307818bc414f06d0a177dfa62d4ab207ffaeb8d2b6b614f1,extracted,11083,41,ppt/slides/slide1.xml
研究進捗報告/2024/1月24日(最終卒論発表)/提出後FB.pdf,.pdf,original_or_generated_artifact,7343894,b83639750b2e03e953f751b0fd7d7d957ea3c095b9761caa3bc4fd9a4734c041,extracted,33683,52,PDF page 1
研究進捗報告/2024/3月自己紹介/植木研　自己紹介.pptx,.pptx,original_or_generated_artifact,4781429,94753d7da47ccc40f3b153b95ee597c411f13540ebd78c6fd1a46717685f552a,extracted,453,11,ppt/slides/slide1.xml
研究進捗報告/2024/4月12日(発表)/植木研_4月12日_柴崎陸.pptx,.pptx,original_or_generated_artifact,132625,e77de3e9266c9e93822fd19b2979efccaece06251fd8d9e1cc1fba123f38d67d,extracted,1882,13,ppt/slides/slide1.xml
研究進捗報告/2024/4月19日/研究進捗報告_柴崎陸_4月19日-DESKTOP-7328A13.docx,.docx,original_or_generated_artifact,27974,58360d36918f2422330d080566ffd2794d638f20df43cfb7e0bc284124f685af,extracted,547,3,word/document.xml
研究進捗報告/2024/4月19日/研究進捗報告_柴崎陸_4月19日.docx,.docx,original_or_generated_artifact,28316,a6f1b81cdb744c470329e7022070e5f008eafb9ff0d3e20bb5f81de02b9e97b0,extracted,580,3,word/document.xml
研究進捗報告/2024/4月19日/研究進捗報告_柴崎陸_4月19日.pdf,.pdf,original_or_generated_artifact,284915,7d7887dfd7361553ef31145f7acfdacd86dbfd0394fa5c7b4257028aeae4e245,extracted,513,1,PDF page 1
研究進捗報告/2024/4月26日/研究進捗報告_柴崎陸_4月26日.docx,.docx,original_or_generated_artifact,27501,41fdb66c1ebb436179cd68a9c2e8eb238a969f8e6cd4de6ac6ac77446e800386,extracted,331,3,word/document.xml
研究進捗報告/2024/4月26日/研究進捗報告_柴崎陸_4月26日.pdf,.pdf,original_or_generated_artifact,284049,dc2531305313b4458dfc2551a21bfd5b887ef9fb2eac63aacc333fe792dc3a13,extracted,532,1,PDF page 1
研究進捗報告/2024/4月5日/植木研_4月12日_柴崎陸.pptx,.pptx,original_or_generated_artifact,137457,511965da2caf723fcb8f0c3908c9abe510194ee8a9ea273e05781c917c5a344a,extracted,1882,13,ppt/slides/slide1.xml
研究進捗報告/2024/4月5日/研究進捗報告_柴崎陸_4月5日.docx,.docx,original_or_generated_artifact,22037,83ab60fa8041a36e425235133ea3674ca90e4e30fb5aa6e19987727e6f787412,extracted,601,3,word/document.xml
研究進捗報告/2024/4月5日/研究進捗報告_柴崎陸_4月5日.pdf,.pdf,original_or_generated_artifact,287476,b223ae7f36f59e0cee4b9d1edabb59bc5a76af3399e37993719415d00e4bf78b,extracted,569,1,PDF page 1
研究進捗報告/2024/4月5日/研究進捗報告_柴崎陸_４月5日.docx,.docx,original_or_generated_artifact,22037,83ab60fa8041a36e425235133ea3674ca90e4e30fb5aa6e19987727e6f787412,extracted,601,3,word/document.xml
研究進捗報告/2024/4月5日/研究進捗報告_柴崎陸_４月5日.pdf,.pdf,original_or_generated_artifact,287476,b223ae7f36f59e0cee4b9d1edabb59bc5a76af3399e37993719415d00e4bf78b,extracted,569,1,PDF page 1
研究進捗報告/2024/5月10日/研究進捗報告_柴崎陸_5月10日.docx,.docx,original_or_generated_artifact,28294,9395882e7226d99be1a316f1327626718adcd3c413490d9150e4f4515843f60e,extracted,552,3,word/document.xml
研究進捗報告/2024/5月10日/研究進捗報告_柴崎陸_5月10日.pdf,.pdf,original_or_generated_artifact,277983,5792a618b9715ee7c3174c876a4f35e7e20ff16b1839829c3a5f2b9a146c433b,extracted,510,1,PDF page 1
研究進捗報告/2024/5月17日(発表)/植木研発表資料_柴崎陸_5月17日.pptx,.pptx,original_or_generated_artifact,1533760,2e5414fa50bb3429fbb62cee328273dcb88e30740c41440e8bc27d7b93df2e59,extracted,2614,26,ppt/slides/slide1.xml
研究進捗報告/2024/5月24日/研究進捗報告_柴崎陸_5月24日.docx,.docx,original_or_generated_artifact,28146,5b68e4352dc271c8fb068cc423475bb0e6697cb775191753005f2c5dadb06ffc,extracted,543,3,word/document.xml
研究進捗報告/2024/5月24日/研究進捗報告_柴崎陸_5月24日.pdf,.pdf,original_or_generated_artifact,251082,7f22ace24632972b7efc22651663b79d132c4c35607e6acfe070ab5b61ba054a,extracted,503,1,PDF page 1
研究進捗報告/2024/5月31日/研究進捗報告_柴崎陸_5月31日.docx,.docx,original_or_generated_artifact,28265,6432b1b5e9f2c9314e17539ebe214e18e3486505af4c651ceff3431ddbb3bcd2,extracted,554,3,word/document.xml
研究進捗報告/2024/5月31日/研究進捗報告_柴崎陸_5月31日.pdf,.pdf,original_or_generated_artifact,291551,0ad46f580f960bd32e180d2720a91839cbcb1d76253c6ee36a737094932bb832,extracted,522,1,PDF page 1
研究進捗報告/2024/6月14日(発表)/植木研発表資料_柴崎陸_6月14日.pptx,.pptx,original_or_generated_artifact,5825000,b63668be6bf77b64a7976c554eb37d97a2994746d3d9133f850248ec54520ca5,extracted,9200,38,ppt/slides/slide1.xml
研究進捗報告/2024/6月21日/研究進捗報告_柴崎陸_6月21日.docx,.docx,original_or_generated_artifact,28129,f6ba2177a05d65c0d18b1f436b17ab2795c62339d80a8214c3488576b7d90931,extracted,481,3,word/document.xml
研究進捗報告/2024/6月21日/研究進捗報告_柴崎陸_6月21日.pdf,.pdf,original_or_generated_artifact,250460,6ede02623aa16d381947ba831aadd9f9164ea757434527a751ee7ba5f849c2c9,extracted,437,1,PDF page 1
研究進捗報告/2024/6月28日(論文輪講)/論文輪講_柴崎陸_8121048.docx,.docx,original_or_generated_artifact,32984,10cb49ac09ec52d234229c5e56dbeed375f2722ffc70a82c148fd7feccb5e707,extracted,15054,1,word/document.xml
研究進捗報告/2024/6月28日(論文輪講)/論文輪講_柴崎陸_8121048.pptx,.pptx,original_or_generated_artifact,683684,0366d09895d1580db3ef882212749f5fc00046137ba4527d42e196ab36c59609,extracted,8676,28,ppt/slides/slide1.xml
研究進捗報告/2024/6月7日/研究進捗報告_柴崎陸_6月7日.docx,.docx,original_or_generated_artifact,28292,5aa3f1e5c1713ee9edc47dbd309eb9eae9f89d21990eb95b73e83973377954cb,extracted,601,3,word/document.xml
研究進捗報告/2024/6月7日/研究進捗報告_柴崎陸_6月7日.pdf,.pdf,original_or_generated_artifact,291081,3b9970ccf6913142fc4328ecca23a8f84f6a9ee65a13de1dd3dee71bb48896f1,extracted,563,1,PDF page 1
研究進捗報告/2024/7月19日(中間発表上半期)/中間発表_前刷り_柴崎陸.docx,.docx,original_or_generated_artifact,652785,9bee5f7f1482ce66abd9563b076bb7c8757568d519e3c4cedd5360ebc06892c9,extracted,2562,3,word/document.xml
研究進捗報告/2024/7月19日(中間発表上半期)/中間発表_前刷り_柴崎陸.pdf,.pdf,original_or_generated_artifact,919883,1cc7b2467ab822469ae85bcfb355651c6074979d67dc5051cc6104b9d9b66d27,extracted,2405,2,PDF page 1
研究進捗報告/2024/7月19日(中間発表上半期)/中間発表_柴崎陸.pptx,.pptx,original_or_generated_artifact,22387705,9c65da8ee6a0645bcf7d53b7d4f6241170bd69d73dee750970907ffbc7e39a8b,extracted,4970,30,ppt/slides/slide1.xml
研究進捗報告/2024/7月19日(中間発表上半期)/沸騰開始点近傍のノイズ2種付与スペクトログラム.pptx,.pptx,original_or_generated_artifact,5102232,8710c31acafc6c60dbe9af01cd66808aa02e93d6208dce7dba5399a7c3a80fcc,extracted,524,4,ppt/slides/slide1.xml
研究進捗報告/2024/7月5日/研究進捗報告_柴崎陸_7月5日.docx,.docx,original_or_generated_artifact,28589,4da1bb4ae262a459725171a88541cec8fc42588f2be3166df16ac1124d321a56,extracted,662,3,word/document.xml
研究進捗報告/2024/7月5日/研究進捗報告_柴崎陸_7月5日.pdf,.pdf,original_or_generated_artifact,305501,05d78ddec9f05eae1b40ba68c68ec3dc38cbf124b033e059064b06dd0633eb2b,extracted,620,1,PDF page 1
研究進捗報告/2024/9月1日/研究進捗報告_柴崎陸_9月1日.docx,.docx,original_or_generated_artifact,28958,8ec71bd9e41b0b9225d35992a036d29f4e42cba365cb1d9365a1041e9b7c5642,extracted,633,3,word/document.xml
研究進捗報告/2024/9月1日/研究進捗報告_柴崎陸_9月1日.pdf,.pdf,original_or_generated_artifact,303488,11fdc851af42fa5bba9df3408db00e73bc5d8dd34621de1b692d794a00e2c686,extracted,598,1,PDF page 1
研究進捗報告/2024/9月20日/研究進捗報告_9月20日_柴崎陸.docx,.docx,original_or_generated_artifact,29624,b6bd04791046e0143b2ac10645d2d800faeaac5abf1cfd3a3213efd247e920a7,extracted,649,3,word/document.xml
研究進捗報告/2024/9月20日/研究進捗報告_9月20日_柴崎陸.pdf,.pdf,original_or_generated_artifact,336073,e7446fc03b156d17ba1bd997a9dd52dfeae3a230978f71d34a0f816b31af05f5,extracted,630,1,PDF page 1
研究進捗報告/2024/9月27日/研究進捗報告_柴崎陸_9月27日.docx,.docx,original_or_generated_artifact,29636,735f51e469d1e85d1b72815c368735a7413ebcff6078e0ffc566eb18675cbdf4,extracted,680,3,word/document.xml
研究進捗報告/2024/9月27日/研究進捗報告_柴崎陸_9月27日.pdf,.pdf,original_or_generated_artifact,363282,83886948b73598abed066ae29796a14910d909945fde7039c61fe15061e25135,extracted,666,1,PDF page 1
研究進捗報告/2024/9月9日(発表)/研究進捗発表_柴崎陸_9月9日.pptx,.pptx,original_or_generated_artifact,15387200,231d88597f645d3c5b8ccb3037ea57350305eb7348d0db4e043c4d3ef6416ec9,extracted,1171,11,ppt/slides/slide1.xml
研究進捗報告/2024_1029_MEXT受託研究.pptx,.pptx,original_or_generated_artifact,56059652,b02dfa4a8a108700eee972ab04f239377e30735b5e41d07456ca8d980871c9c9,extracted,7205,42,ppt/slides/slide1.xml
研究進捗報告/2024年6月7日 プレゼン資料_植木研ミーティングでの高速炉開発概要紹介.pdf,.pdf,original_or_generated_artifact,13798788,6021b996b7fe7b5392e754e04d7c61818b7edbd5c69229e815b23761a8c4b635,extracted,12486,53,PDF page 1
研究進捗報告/2025/10月10日/研究進捗報告_柴崎陸_10月10日.docx,.docx,original_or_generated_artifact,22714,447dda43a7b83a0827c00175dc28fcdbec8f5467ee07eddc068a597aa632c444,extracted,549,3,word/document.xml
研究進捗報告/2025/10月10日/研究進捗報告_柴崎陸_10月10日.pdf,.pdf,original_or_generated_artifact,270502,abc436ecfe16e84d3a5c87bb687db51a1bbbf30d3b4b15e50b8d0923a43cd23d,extracted,489,1,PDF page 1
研究進捗報告/2025/10月17日/研究進捗報告_柴崎陸_10月17日.docx,.docx,original_or_generated_artifact,22569,7fd0aecc6d9d6f68d95bba86553eef4df0a711d3a8508b668575cb406e9e87cf,extracted,552,3,word/document.xml
研究進捗報告/2025/10月17日/研究進捗報告_柴崎陸_10月17日.pdf,.pdf,original_or_generated_artifact,291109,299ac3addd6b5bcd75028c7b0f576032c46ad9cd1b877654d6cb414155996300,extracted,505,1,PDF page 1
研究進捗報告/2025/10月24日/研究進捗報告_柴崎陸_10月24日.docx,.docx,original_or_generated_artifact,217338,ebcf65ba8776d7b575d319be263235e0eba683404483058a2c7e33779a561568,extracted,419,3,word/document.xml
研究進捗報告/2025/10月24日/研究進捗報告_柴崎陸_10月24日.pdf,.pdf,original_or_generated_artifact,405569,011e26095ac6c7fde9bed971118e3aca9646e138ef616fa39f82fbc6126fb897,extracted,384,2,PDF page 1
研究進捗報告/2025/10月2日（進捗報告）/研究計画_柴崎陸_10月3日.pptx,.pptx,original_or_generated_artifact,19216290,5988e719fb2f68ef016912b18f6fb4783a8b1232f6bf1ec58c9a8e8dd82af262,extracted,3656,24,ppt/slides/slide1.xml
研究進捗報告/2025/10月31日/研究進捗報告_柴崎陸_10月24日.docx,.docx,original_or_generated_artifact,29547,6a001e67541b9098113ab4c5855029e2e221c1aa104b7edcdc1886cc4bf2c66c,extracted,489,3,word/document.xml
研究進捗報告/2025/10月31日/研究進捗報告_柴崎陸_10月31日.pdf,.pdf,original_or_generated_artifact,256156,335cd5b51d0a590361fa62429cb4ca4daff39c137defdf00c574734d59e0b5da,extracted,469,2,PDF page 1
研究進捗報告/2025/11月14日（論文輪講）/Time-Weighted_Frequency_Domain_Audio_Representation_with_GMM_Estimator_for_Anomalous_Sound_Detection.pdf,.pdf,original_or_generated_artifact,1569167,a7e696ee132918f1365d41d671b400be282db9c4a7253ea9529a3a1980e7f1e1,extracted,23301,5,PDF page 1
研究進捗報告/2025/11月14日（論文輪講）/論文輪講_柴崎陸_11月14日.pptx,.pptx,original_or_generated_artifact,17772204,3e650e61b756226cec867e504f75e709f471d72e6ea61601cbe9f8913a02abbe,extracted,4622,34,ppt/slides/slide1.xml
研究進捗報告/2025/11月21日/研究進捗報告_柴崎陸_11月21日.docx,.docx,original_or_generated_artifact,25944,7ca7add4c9533c5718bbe10716dbbe553fd4f052ef98a09b09abeca8d20be53a,extracted,1193,3,word/document.xml
研究進捗報告/2025/11月21日/研究進捗報告_柴崎陸_11月21日.pdf,.pdf,original_or_generated_artifact,395239,10bb915ec782dcccabbb8f00c60a7c99dfe5e6f2c87a8d7069097f8bbd1556d7,extracted,1225,2,PDF page 1
研究進捗報告/2025/11月28日/研究進捗報告_柴崎陸_11月28日.docx,.docx,original_or_generated_artifact,22963,696bfb71e24111c21ba0dc18aa72b29570e5cbb5db9a83bd0230da3d3b1df8c0,extracted,538,3,word/document.xml
研究進捗報告/2025/11月28日/研究進捗報告_柴崎陸_11月28日.pdf,.pdf,original_or_generated_artifact,254613,e58ed1203514cb1b0d899bd7b54198681cd46d562e71b341495511a7fed02165,extracted,487,1,PDF page 1
研究進捗報告/2025/11月6日（進捗報告）/研究計画_柴崎陸_11月7日.pptx,.pptx,original_or_generated_artifact,19587854,c4ca8dbd9d49fdc34ee1b30d7c1712940f75339506c951939367378fb821ed3a,extracted,3897,25,ppt/slides/slide1.xml
研究進捗報告/2025/12月12日（中間発表）/1212_中間発表_前刷り_柴崎陸.docx,.docx,original_or_generated_artifact,192419,ac9ccfc4a06bc7cae05ef7bc874c8464d606885295bf80ff64d2d44feac4ed79,extracted,2675,3,word/document.xml
研究進捗報告/2025/12月12日（中間発表）/1212_中間発表_前刷り_柴崎陸.pdf,.pdf,original_or_generated_artifact,884550,b498f4bf4cf5dff246b07f929ca76b61c08d4125d924a1ff4ce3788a50253fc9,extracted,2632,2,PDF page 1
研究進捗報告/2025/12月12日（中間発表）/CNN_Ensemble_Learning_Acoustic_Detection_Pool_Boiling.pdf,.pdf,original_or_generated_artifact,11181888,d11b334b6e27b2943dca3b26eb388e367d4b5ee53be83c0a56d78bb75eae1e44,image_or_sparse_text,185,14,PDF page 1
研究進捗報告/2025/12月12日（中間発表）/中間発表_柴崎陸_12月12日.pptx,.pptx,original_or_generated_artifact,19577696,f1df5af0f9b680c6fa941c199ae7e63babcdab1c8c16fb2fe6705909179ba080,extracted,6300,42,ppt/slides/slide1.xml
研究進捗報告/2025/12月19日/研究計画_柴崎陸_12月19日.pptx,.pptx,original_or_generated_artifact,19269296,eefb3c84ec504247f9436ccdfb9d46b1c5d34f71e682e6fbc638894bd6bb0ee1,extracted,3729,24,ppt/slides/slide1.xml
研究進捗報告/2025/12月19日/研究進捗報告_柴崎陸_12月19日.docx,.docx,original_or_generated_artifact,161649,0455354ae44ac960e4695b47d883f4588eaaa90d7eec95ccb505953b609af974,extracted,604,3,word/document.xml
研究進捗報告/2025/12月19日/研究進捗報告_柴崎陸_12月19日.pdf,.pdf,original_or_generated_artifact,382787,e4708904bea84c1de66526143761d8e153182bf167ad6c97c084e312bc4920a3,extracted,547,1,PDF page 1
研究進捗報告/2025/1月23日/研究進捗報告_柴崎陸_1月23日.docx,.docx,original_or_generated_artifact,22927,3ac0179726fffefb3477bb05ccb73de24add8b18c6d5ac9f8358397c6672e506,extracted,538,3,word/document.xml
研究進捗報告/2025/1月23日/研究進捗報告_柴崎陸_1月23日.pdf,.pdf,original_or_generated_artifact,289989,44cdb40e7480a1c6d292b968ea3103aa6baadc8a05abc023c55ec672544e7fb7,extracted,478,1,PDF page 1
研究進捗報告/2025/1月7日（中間審査）/8125517_AE_柴崎陸_中間審査.pdf,.pdf,original_or_generated_artifact,2924967,5c8909111ed2acfcb03acf641bc7c5b59ad8cca8dc71572934270e34d22f55e9,extracted,3215,14,PDF page 1
研究進捗報告/2025/1月7日（中間審査）/8125517_AE_柴崎陸_中間審査.pptx,.pptx,original_or_generated_artifact,16783187,652d63eb6bcc6087bb73e6862bc87a00bf4e09bbb6ddcfee4b4213405fd2c49d,extracted,3472,18,ppt/slides/slide1.xml
研究進捗報告/2025/1月9日/研究進捗報告_柴崎陸_1月9日.docx,.docx,original_or_generated_artifact,22668,78de644799b07b897cc437a8ac0bb3dd08c45391a34e92f52864aeb4bf43befc,extracted,458,3,word/document.xml
研究進捗報告/2025/1月9日/研究進捗報告_柴崎陸_1月9日.pdf,.pdf,original_or_generated_artifact,255267,0199b807b0076817f05d706414719721607d0bae4d6578b19f6c83e9776ce14d,extracted,400,1,PDF page 1
研究進捗報告/2025/3月21日（自己紹介）/植木研　自己紹介.pptx,.pptx,original_or_generated_artifact,4779869,cb80842371ad403d586a2021548eebe1c4710459f6d013621e04947ee7bec252,extracted,452,11,ppt/slides/slide1.xml
研究進捗報告/2025/3月28日（研究計画発表）/研究計画_柴崎陸_3月28日.pptx,.pptx,original_or_generated_artifact,18381147,8ea3751b7abc7ee2ef830be43dcb12aa882e255c89b8b30f0accb52385b89dca,extracted,2802,20,ppt/slides/slide1.xml
研究進捗報告/2025/4月11日/進捗報告_柴崎陸_4月11日.pptx,.pptx,original_or_generated_artifact,19206242,320283e404464df2d0664cde5c2c44c403c3862d5087b0667b553e8f154f6ffb,extracted,2545,20,ppt/slides/slide1.xml
研究進捗報告/2025/4月25日/研究進捗報告_柴崎陸_4月25日.docx,.docx,original_or_generated_artifact,22968,448efd44891625e0653c726ce5c1ed07b5a9434d001ce87a93fae5ae19734fcc,extracted,810,3,word/document.xml
研究進捗報告/2025/4月25日/研究進捗報告_柴崎陸_4月25日.pdf,.pdf,original_or_generated_artifact,352631,23f8928ce1b8e64edf496aa5480de1041b2d810c98382dc5f28b6c38988b6a4c,extracted,763,1,PDF page 1
研究進捗報告/2025/4月4日（論文輪講）/wavenet.pdf,.pdf,original_or_generated_artifact,1401303,7949c8891c0a9b1c9b4ef0a7f2a920c942f4ce71b2e1ca4a66cdb86621a3ed42,extracted,24060,5,PDF page 1
研究進捗報告/2025/4月4日（論文輪講）/論文輪講_柴崎陸_4月3日.pdf,.pdf,original_or_generated_artifact,2729976,ff0372a8bcf76266586840018a8f6c910fdbb262cbece250a49c86b68e5783cc,extracted,554,19,PDF page 1
研究進捗報告/2025/4月4日（論文輪講）/論文輪講_柴崎陸_4月3日.pptx,.pptx,original_or_generated_artifact,18052420,1843c1b99b68c1fb7cd4152fcc63e16a86b705e85bb2f93f541f42eceef0a9ae,extracted,7685,40,ppt/slides/slide1.xml
研究進捗報告/2025/5月23日（論文輪講）/Anomalous Sound Detection Using Self-Attention-Based Frequency Pattern.pdf,.pdf,original_or_generated_artifact,1300379,ec47d9116fbf9fde9820d5b8795f9cd3686d70adc9c53151597ca0d81dced79f,extracted,24330,5,PDF page 1
研究進捗報告/2025/5月23日（論文輪講）/自己注意機構による周波数パターン解析を用いた異常音検知.pdf,.pdf,original_or_generated_artifact,7556387,e3c61319331f016f553757dceb29ebc8a69e8f75ac10d21bc8e35f77b2070121,extracted,7422,13,PDF page 1
研究進捗報告/2025/5月23日（論文輪講）/自己注意機構による周波数パターン解析を用いた異常音検知.pptx,.pptx,original_or_generated_artifact,1873417,ab47ced4132fe52f65d9828d1e5c9799af04bfe572062c2a75713cefe858fef7,extracted,8906,13,ppt/slides/slide1.xml
研究進捗報告/2025/5月23日（論文輪講）/論文輪講_柴崎陸_5月23日.pptx,.pptx,original_or_generated_artifact,3120756,3f88fe5405ebbca5dbd0ae4fbe569a06b2fe815e854104110c92b2198b8a8792,extracted,826,14,ppt/slides/slide1.xml
研究進捗報告/2025/5月2日/研究進捗報告_柴崎陸_5月2日.docx,.docx,original_or_generated_artifact,22759,9df535956645e59aca95f87ca77178830ded0946e32f1b9c0573570f90a3d8d5,extracted,705,3,word/document.xml
研究進捗報告/2025/5月2日/研究進捗報告_柴崎陸_5月2日.pdf,.pdf,original_or_generated_artifact,330211,737a0e944235d480449146bff2af90f973990e8855b981f6730e6f292493a2d3,extracted,654,1,PDF page 1
研究進捗報告/2025/5月30日/研究進捗報告_柴崎陸_5月30日.pdf,.pdf,original_or_generated_artifact,330955,fc7e69a0728391f5d5afb9f55a8931a22ef0a265437c7e722b0c94045c28d503,extracted,651,1,PDF page 1
研究進捗報告/2025/5月9日（進捗報告）/研究計画_柴崎陸_5月9日.pptx,.pptx,original_or_generated_artifact,18957579,670866cce66ad7483aad6e5ef8ebc20afcc0a82a01c52de87760293dc5fc484d,extracted,3614,25,ppt/slides/slide1.xml
研究進捗報告/2025/6月13日（進捗報告）/研究計画_柴崎陸_6月13日.pptx,.pptx,original_or_generated_artifact,19042979,8dfaad474def38b629ed6872d2ee542ef1c622c74f3745d66a2a85bb60638155,extracted,3674,24,ppt/slides/slide1.xml
研究進捗報告/2025/6月20日/研究進捗報告_柴崎陸_6月20日.docx,.docx,original_or_generated_artifact,22446,ec72d4f25959c6e6f0e078ab73ce62c3784d6b108be9279c47f599bd25e33527,extracted,575,3,word/document.xml
研究進捗報告/2025/6月20日/研究進捗報告_柴崎陸_6月20日.pdf,.pdf,original_or_generated_artifact,283943,62b2e9e1cef9253d9d72e6ffccaa020674f5af7dc05d8b5182e43cb8d4a52530,extracted,527,1,PDF page 1
研究進捗報告/2025/6月27日/研究進捗報告_柴崎陸_6月27日.docx,.docx,original_or_generated_artifact,22660,b10728ec9c450db255d074c1caced376dae37f55aa868c105d0872df77f5b781,extracted,628,3,word/document.xml
研究進捗報告/2025/6月27日/研究進捗報告_柴崎陸_6月27日.pdf,.pdf,original_or_generated_artifact,308223,ff01e1d150ab482f03fd14ee9d5d64431b91d395315848edeb18980ec15408fe,extracted,582,1,PDF page 1
